date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:14:17	1765/1765	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Apr%202020%2000:28:40%20GMT	https://bittrustsecure.com/img/content/innovative-bg.svg	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/img/content/innovative-bg.svg	(from https://bittrustsecure.com/css/styles.css)
16:14:22	438881/438881	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Apr%202020%2000:28:40%20GMT	https://bittrustsecure.com/img/content/newsletter.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/img/content/newsletter.png	(from https://bittrustsecure.com/css/styles.css)
16:14:31	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Mar%202022%2017:10:28%20GMT	https://bittrustsecure.com/css/regicons.613a1e6b6baab3ce6ddd4a16b32e118f.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/css/regicons.613a1e6b6baab3ce6ddd4a16b32e118f.html	(from https://bittrustsecure.com/css/owl.video.play.html)
16:14:31	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Mar%202022%2017:10:28%20GMT	https://bittrustsecure.com/css/regicons.613a1e6b6baab3ce6ddd4a16b32e118fd41d.html?	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/css/regicons.613a1e6b6baab3ce6ddd4a16b32e118fd41dd41d.html	(from https://bittrustsecure.com/css/owl.video.play.html)
16:14:31	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Mar%202022%2017:10:28%20GMT	https://bittrustsecure.com/css/regicons.927e1e94072f19ddb2ffe95655960f22.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/css/regicons.927e1e94072f19ddb2ffe95655960f22.html	(from https://bittrustsecure.com/css/owl.video.play.html)
16:14:32	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Mar%202022%2017:10:28%20GMT	https://bittrustsecure.com/css/regicons.51c5f2b333d55cc6c8265de1801a3205.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/css/regicons.51c5f2b333d55cc6c8265de1801a3205.html	(from https://bittrustsecure.com/css/owl.video.play.html)
16:14:33	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Mar%202022%2017:10:28%20GMT	https://bittrustsecure.com/css/regicons.5c04f4644ff2e3fbf34a7aecac3ce764.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/css/regicons.5c04f4644ff2e3fbf34a7aecac3ce764.html	(from https://bittrustsecure.com/css/owl.video.play.html)
16:14:34	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Mar%202022%2017:10:28%20GMT	https://bittrustsecure.com/css/manifest.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/css/manifest.html	(from https://bittrustsecure.com/css/owl.video.play.html)
16:14:35	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Mar%202022%2017:10:28%20GMT	https://bittrustsecure.com/css/head-scripts-content.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/css/head-scripts-content.html	(from https://bittrustsecure.com/css/owl.video.play.html)
16:14:37	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Mar%202022%2017:10:28%20GMT	https://bittrustsecure.com/css/head-scripts.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/css/head-scripts.html	(from https://bittrustsecure.com/css/owl.video.play.html)
16:14:37	1238/1238	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Mar%202022%2017:10:28%20GMT	https://bittrustsecure.com/css/hosting_static_all.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/css/hosting_static_all.html	(from https://bittrustsecure.com/css/owl.video.play.html)
16:14:41	260068/260068	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2026%20Apr%202020%2002:11:28%20GMT	https://bittrustsecure.com/webfonts/premium/icomoonf946f946.eot?exgicv	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/premium/icomoonf946f946f946.eot	(from https://bittrustsecure.com/css/icons.css)
16:14:43	259904/259904	---M--	200	added ('OK')	font/ttf	date:Sun,%2026%20Apr%202020%2002:11:28%20GMT	https://bittrustsecure.com/webfonts/premium/icomoonf946f946.ttf?exgicv	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/premium/icomoonf946f946f946.ttf	(from https://bittrustsecure.com/css/icons.css)
16:14:44	259980/259980	---M--	200	added ('OK')	font/woff	date:Sun,%2026%20Apr%202020%2002:11:28%20GMT	https://bittrustsecure.com/webfonts/premium/icomoonf946f946.woff?exgicv	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/premium/icomoonf946f946f946.woff	(from https://bittrustsecure.com/css/icons.css)
16:14:45	912260/912260	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2026%20Apr%202020%2002:11:28%20GMT	https://bittrustsecure.com/webfonts/premium/icomoonf946f946.svg?exgicv	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/premium/icomoonf946f946f946.svg	(from https://bittrustsecure.com/css/icons.css)
16:14:45	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2024%20May%202014%2003:31:42%20GMT	https://bittrustsecure.com/webfonts/themify/themify9f249f24.eot?-fvbane	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/themify/themify9f249f249f24.eot	(from https://bittrustsecure.com/css/themify.css)
16:14:45	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2024%20May%202014%2003:31:42%20GMT	https://bittrustsecure.com/webfonts/themify/themifyd41dd41d.eot?	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/themify/themifyd41dd41dd41d.eot	(from https://bittrustsecure.com/css/themify.css)
16:14:45	56108/56108	---M--	200	added ('OK')	font/woff	date:Sat,%2024%20May%202014%2003:31:42%20GMT	https://bittrustsecure.com/webfonts/themify/themify9f249f24.woff?-fvbane	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/themify/themify9f249f249f24.woff	(from https://bittrustsecure.com/css/themify.css)
16:14:46	78584/78584	---M--	200	added ('OK')	font/ttf	date:Sat,%2024%20May%202014%2003:31:42%20GMT	https://bittrustsecure.com/webfonts/themify/themify9f249f24.ttf?-fvbane	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/themify/themify9f249f249f24.ttf	(from https://bittrustsecure.com/css/themify.css)
16:14:47	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2024%20May%202014%2003:31:42%20GMT	https://bittrustsecure.com/webfonts/themify/themify9f249f24.svg?-fvbane	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/themify/themify9f249f249f24.svg	(from https://bittrustsecure.com/css/themify.css)
